epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,128836,0.79494,0.74802,1.28634,0.83563,0.90512,0.93533,0.74915,0.75633,0.54973,1.24246,0.006832,0.006832,0.006832
34,132210,0.78764,0.74969,1.27928,0.81982,0.92118,0.9331,0.74532,0.75772,0.55766,1.23408,0.006733,0.006733,0.006733
35,135577,0.7816,0.73532,1.2788,0.83105,0.9219,0.9394,0.75198,0.75995,0.5405,1.24389,0.006634,0.006634,0.006634
36,138910,0.78669,0.73715,1.28049,0.86608,0.88213,0.93465,0.75161,0.75566,0.54423,1.22983,0.006535,0.006535,0.006535
37,142343,0.7721,0.72452,1.27105,0.87477,0.88706,0.93655,0.75531,0.74842,0.54241,1.22743,0.006436,0.006436,0.006436
38,145810,0.77775,0.7226,1.27387,0.83018,0.90904,0.93538,0.75725,0.74135,0.54208,1.22186,0.006337,0.006337,0.006337
39,149629,0.7746,0.71546,1.27127,0.83519,0.91607,0.93748,0.7621,0.74351,0.53281,1.21752,0.006238,0.006238,0.006238
40,153922,0.76524,0.7182,1.26589,0.8542,0.87232,0.93532,0.75488,0.74904,0.5401,1.21899,0.006139,0.006139,0.006139
41,158165,0.76274,0.70968,1.26518,0.84854,0.89792,0.93636,0.75358,0.75288,0.53385,1.22892,0.00604,0.00604,0.00604
42,163499,0.76577,0.70963,1.2648,0.85994,0.90362,0.94162,0.76117,0.74785,0.52586,1.22647,0.005941,0.005941,0.005941
43,167867,0.75587,0.69922,1.25929,0.84931,0.91202,0.93762,0.75948,0.73589,0.52333,1.2089,0.005842,0.005842,0.005842
44,172228,0.75587,0.70524,1.26414,0.85526,0.90123,0.93837,0.75966,0.73776,0.52748,1.2123,0.005743,0.005743,0.005743
45,177641,0.75548,0.70213,1.26089,0.8457,0.91925,0.9382,0.7588,0.73979,0.51636,1.21228,0.005644,0.005644,0.005644
46,182001,0.74903,0.69386,1.25447,0.87261,0.86571,0.93619,0.75385,0.75576,0.52976,1.22759,0.005545,0.005545,0.005545
47,185875,0.74245,0.68453,1.25036,0.87586,0.8886,0.94052,0.76152,0.73775,0.51395,1.20393,0.005446,0.005446,0.005446
48,189696,0.74898,0.6837,1.25184,0.88337,0.88786,0.94135,0.76383,0.73356,0.50677,1.19997,0.005347,0.005347,0.005347
49,193513,0.74649,0.68747,1.25358,0.85049,0.91084,0.94039,0.76181,0.73238,0.51575,1.20391,0.005248,0.005248,0.005248
50,197354,0.74251,0.68432,1.24951,0.85888,0.91954,0.94199,0.76491,0.72709,0.50972,1.19581,0.005149,0.005149,0.005149
51,201147,0.73894,0.67857,1.2463,0.87357,0.90672,0.94513,0.77021,0.72753,0.50602,1.19804,0.00505,0.00505,0.00505
52,204960,0.72937,0.6754,1.2414,0.85919,0.91226,0.94363,0.77046,0.72462,0.51081,1.19724,0.004951,0.004951,0.004951
53,208760,0.72616,0.66066,1.23805,0.85923,0.9191,0.94086,0.76369,0.72752,0.51422,1.19819,0.004852,0.004852,0.004852
54,212564,0.73432,0.66783,1.24394,0.85102,0.91467,0.93913,0.76123,0.72393,0.51709,1.19291,0.004753,0.004753,0.004753
55,216358,0.72448,0.66049,1.23851,0.87755,0.88085,0.94053,0.76511,0.7232,0.51523,1.18863,0.004654,0.004654,0.004654
56,220255,0.72472,0.66144,1.24031,0.89231,0.87959,0.94169,0.7668,0.72742,0.5086,1.19225,0.004555,0.004555,0.004555
57,224115,0.71847,0.65662,1.23437,0.89449,0.87741,0.94144,0.76513,0.73071,0.51308,1.19536,0.004456,0.004456,0.004456
58,227880,0.72019,0.65312,1.2359,0.8889,0.87395,0.94283,0.76619,0.72553,0.50876,1.19,0.004357,0.004357,0.004357
59,231650,0.71051,0.65034,1.23319,0.88824,0.8837,0.94287,0.76746,0.72796,0.50465,1.19284,0.004258,0.004258,0.004258
60,235892,0.71367,0.64449,1.23002,0.88649,0.89238,0.94192,0.77014,0.72631,0.50401,1.19401,0.004159,0.004159,0.004159
61,5102.73,0.70052,0.63253,1.22136,0.87213,0.89961,0.9407,0.76699,0.72872,0.50867,1.19397,0.00406,0.00406,0.00406
62,9276.4,0.70765,0.63004,1.22607,0.88544,0.88297,0.94054,0.76905,0.72661,0.5067,1.19305,0.003961,0.003961,0.003961
63,12958,0.70931,0.63868,1.23102,0.8738,0.89678,0.94128,0.77038,0.72369,0.50529,1.19184,0.003862,0.003862,0.003862
64,16666.9,0.7023,0.63004,1.22115,0.88357,0.89036,0.94082,0.77036,0.71994,0.50342,1.18635,0.003763,0.003763,0.003763
65,21055.3,0.7028,0.63383,1.22457,0.87474,0.89793,0.94088,0.7712,0.71938,0.50449,1.18642,0.003664,0.003664,0.003664
66,25579.3,0.70483,0.62457,1.22543,0.86902,0.89921,0.9409,0.7702,0.72213,0.50507,1.1871,0.003565,0.003565,0.003565
67,30597,0.69855,0.62683,1.2201,0.87785,0.89635,0.94078,0.77168,0.72124,0.50459,1.18629,0.003466,0.003466,0.003466
68,35121.6,0.68744,0.62796,1.21744,0.88633,0.89459,0.94021,0.77096,0.71856,0.50657,1.18481,0.003367,0.003367,0.003367
69,39474.6,0.69598,0.61353,1.22037,0.89212,0.89398,0.9391,0.76861,0.71544,0.50725,1.18321,0.003268,0.003268,0.003268
70,43836,0.68736,0.60819,1.21162,0.88402,0.8948,0.9384,0.76981,0.71558,0.50898,1.18336,0.003169,0.003169,0.003169
71,48187.5,0.68847,0.61567,1.21629,0.88214,0.89662,0.93774,0.76681,0.7161,0.50741,1.18362,0.00307,0.00307,0.00307
72,52544.5,0.68834,0.60797,1.21526,0.88842,0.89528,0.93781,0.76816,0.71684,0.50581,1.18347,0.002971,0.002971,0.002971
73,56901.9,0.68577,0.61152,1.2164,0.89357,0.89086,0.93858,0.7683,0.71798,0.50555,1.18495,0.002872,0.002872,0.002872
74,61247.9,0.67685,0.60382,1.20838,0.88576,0.89369,0.93934,0.76925,0.71801,0.50281,1.18472,0.002773,0.002773,0.002773
75,64655.6,0.67739,0.59557,1.20628,0.88688,0.88823,0.93984,0.77013,0.71929,0.50224,1.18535,0.002674,0.002674,0.002674
76,68018,0.67116,0.58563,1.20272,0.88474,0.88707,0.93922,0.77023,0.71947,0.5021,1.18592,0.002575,0.002575,0.002575
77,71369.4,0.67218,0.59488,1.20656,0.87748,0.89486,0.93918,0.76816,0.71976,0.50351,1.18629,0.002476,0.002476,0.002476
78,74708.2,0.66523,0.5857,1.19998,0.87237,0.89344,0.93862,0.7679,0.72063,0.5071,1.18812,0.002377,0.002377,0.002377
79,78027.1,0.66254,0.58368,1.19677,0.86989,0.90178,0.93882,0.76935,0.7206,0.50831,1.18828,0.002278,0.002278,0.002278
80,81314.5,0.65991,0.57872,1.19575,0.86905,0.897,0.93902,0.76942,0.72103,0.50887,1.18879,0.002179,0.002179,0.002179
81,84614.5,0.65675,0.57849,1.19527,0.87164,0.88974,0.93941,0.76962,0.72084,0.50932,1.18877,0.00208,0.00208,0.00208
82,87958.9,0.65704,0.57776,1.19642,0.876,0.89025,0.9394,0.77016,0.72149,0.51056,1.1892,0.001981,0.001981,0.001981
83,91397.1,0.65274,0.56966,1.18959,0.86692,0.90659,0.93944,0.77029,0.72182,0.51073,1.19032,0.001882,0.001882,0.001882
84,94795.2,0.65037,0.56777,1.19012,0.87326,0.89629,0.93913,0.76875,0.72186,0.51161,1.18994,0.001783,0.001783,0.001783
85,98126.7,0.64444,0.5618,1.18323,0.86832,0.89795,0.93889,0.76901,0.72134,0.51338,1.18976,0.001684,0.001684,0.001684
86,101442,0.64489,0.55686,1.18368,0.86809,0.90184,0.93845,0.76904,0.72117,0.51441,1.18988,0.001585,0.001585,0.001585
87,104775,0.63898,0.5561,1.18395,0.86801,0.90231,0.93799,0.76775,0.72094,0.51537,1.18991,0.001486,0.001486,0.001486
88,108163,0.64883,0.55679,1.18649,0.85752,0.90354,0.93762,0.76791,0.72044,0.51637,1.18947,0.001387,0.001387,0.001387
89,111616,0.63494,0.54467,1.18038,0.85851,0.90303,0.93761,0.76884,0.72067,0.51701,1.18979,0.001288,0.001288,0.001288
90,115040,0.63205,0.53993,1.17852,0.8617,0.90264,0.93752,0.76863,0.72168,0.51783,1.19083,0.001189,0.001189,0.001189
91,118413,0.5671,0.39882,1.24742,0.8515,0.91097,0.9374,0.77014,0.72146,0.51914,1.19113,0.00109,0.00109,0.00109
92,121800,0.55323,0.38449,1.23128,0.8486,0.90982,0.93693,0.77024,0.72076,0.52011,1.19041,0.000991,0.000991,0.000991
93,125219,0.5436,0.37375,1.22064,0.85291,0.9071,0.93636,0.76844,0.72004,0.52114,1.18968,0.000892,0.000892,0.000892
94,128613,0.53722,0.36956,1.22023,0.8462,0.91076,0.93613,0.76867,0.71926,0.5226,1.18862,0.000793,0.000793,0.000793
95,131848,0.53537,0.36148,1.2203,0.85203,0.90828,0.93616,0.76823,0.71914,0.52342,1.18853,0.000694,0.000694,0.000694
96,135093,0.52908,0.35497,1.21317,0.84804,0.90961,0.93606,0.76754,0.71857,0.52395,1.18775,0.000595,0.000595,0.000595
97,138389,0.5271,0.35079,1.20994,0.85063,0.90769,0.93628,0.76836,0.71849,0.52417,1.18753,0.000496,0.000496,0.000496
98,141755,0.52233,0.34711,1.19637,0.84766,0.90751,0.93588,0.76772,0.71792,0.5254,1.18698,0.000397,0.000397,0.000397
99,145042,0.51437,0.34301,1.19631,0.84842,0.9038,0.9358,0.76778,0.7176,0.52652,1.18689,0.000298,0.000298,0.000298
100,148415,0.51368,0.33493,1.19613,0.84983,0.90323,0.9361,0.76876,0.71738,0.52763,1.18689,0.000199,0.000199,0.000199
