epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,16523.9,1.03803,0.85208,1.35949,0.93413,0.91632,0.96746,0.7198,0.97768,0.65107,1.4586,0.000462065,0.000462065,0.000462065
61,16860.7,1.02707,0.80424,1.33657,0.92426,0.94881,0.97091,0.72868,0.97623,0.65047,1.44973,0.000451066,0.000451066,0.000451066
62,17108.6,1.04008,0.86201,1.35921,0.93622,0.95565,0.97695,0.73629,0.93377,0.62259,1.41685,0.000440067,0.000440067,0.000440067
63,17361.1,0.99128,0.81987,1.32413,0.96624,0.93971,0.97655,0.75205,0.90372,0.62577,1.39237,0.000429068,0.000429068,0.000429068
64,17633,0.99971,0.77492,1.31882,0.935,0.95388,0.97609,0.73465,0.92816,0.61037,1.42031,0.000418069,0.000418069,0.000418069
65,17879.7,0.98532,0.77045,1.32324,0.91828,0.93763,0.95752,0.72116,0.92156,0.67173,1.40747,0.00040707,0.00040707,0.00040707
66,18122.3,1.03668,0.82012,1.33427,0.96571,0.94162,0.97707,0.74466,0.91566,0.61208,1.40023,0.000396071,0.000396071,0.000396071
67,18401.1,0.97723,0.75663,1.30728,0.96279,0.96427,0.98296,0.76961,0.87517,0.56027,1.36876,0.000385073,0.000385073,0.000385073
68,18652.6,0.98786,0.79905,1.32913,0.96585,0.94415,0.98064,0.77709,0.85757,0.56613,1.35068,0.000374074,0.000374074,0.000374074
69,18891,0.93122,0.75433,1.30578,0.9281,0.95837,0.9788,0.774,0.89197,0.59094,1.36992,0.000363075,0.000363075,0.000363075
70,19132.6,0.97251,0.75862,1.29686,0.94059,0.93382,0.97349,0.75663,0.88694,0.60062,1.3832,0.000352076,0.000352076,0.000352076
71,19379.9,0.95914,0.75624,1.2996,0.95942,0.92566,0.98339,0.76409,0.88335,0.58054,1.36717,0.000341077,0.000341077,0.000341077
72,19664.8,0.9094,0.75991,1.26706,0.93107,0.9583,0.98312,0.73576,0.99065,0.59204,1.44368,0.000330078,0.000330078,0.000330078
73,19971.4,0.95673,0.7378,1.30464,0.94304,0.94599,0.98199,0.76809,0.87465,0.57517,1.34926,0.000319079,0.000319079,0.000319079
74,20243.1,0.93146,0.73803,1.27617,0.95029,0.96751,0.98591,0.78335,0.81038,0.53502,1.3163,0.00030808,0.00030808,0.00030808
75,20424.1,0.90567,0.71476,1.28383,0.96102,0.95849,0.98578,0.79313,0.79307,0.54167,1.30074,0.000297081,0.000297081,0.000297081
76,20735.5,0.91484,0.72954,1.26335,0.95033,0.96792,0.98714,0.78225,0.84898,0.53939,1.32994,0.000286083,0.000286083,0.000286083
77,20975.6,0.92049,0.71578,1.27537,0.94548,0.91139,0.98201,0.76711,0.83748,0.57222,1.34039,0.000275084,0.000275084,0.000275084
78,21157.3,0.91503,0.72596,1.28335,0.93631,0.96726,0.98441,0.785,0.83201,0.53423,1.32951,0.000264085,0.000264085,0.000264085
79,21338.9,0.9113,0.67753,1.27264,0.95246,0.9604,0.98626,0.7999,0.80846,0.52925,1.29986,0.000253086,0.000253086,0.000253086
80,21516.8,0.86612,0.70428,1.2529,0.97029,0.94828,0.98652,0.81187,0.77322,0.51551,1.274,0.000242087,0.000242087,0.000242087
81,21698.4,0.90638,0.70107,1.27114,0.97476,0.95763,0.98908,0.81242,0.7722,0.49258,1.27225,0.000231088,0.000231088,0.000231088
82,21886,0.88987,0.67333,1.25397,0.96513,0.96675,0.98609,0.78756,0.81327,0.52169,1.28909,0.000220089,0.000220089,0.000220089
83,22073.6,0.87713,0.6506,1.24763,0.97435,0.97021,0.98931,0.80506,0.78083,0.50532,1.2734,0.00020909,0.00020909,0.00020909
84,22261,0.90636,0.68853,1.26774,0.98066,0.97212,0.99,0.82307,0.71703,0.47153,1.2313,0.000198091,0.000198091,0.000198091
85,22466.1,0.85693,0.66425,1.2442,0.97792,0.96418,0.98912,0.81244,0.7474,0.48358,1.24242,0.000187092,0.000187092,0.000187092
86,22659.9,0.86409,0.66249,1.24604,0.96531,0.96565,0.98862,0.81806,0.75011,0.48378,1.2408,0.000176094,0.000176094,0.000176094
87,22859.6,0.78403,0.60979,1.18943,0.98472,0.95644,0.98967,0.82391,0.72766,0.46049,1.22734,0.000165095,0.000165095,0.000165095
88,23077.8,0.83093,0.62286,1.22233,0.96949,0.96714,0.9882,0.82728,0.72634,0.48733,1.22001,0.000154096,0.000154096,0.000154096
89,23347.9,0.81787,0.65495,1.19782,0.97128,0.9607,0.98727,0.83134,0.69965,0.48609,1.20788,0.000143097,0.000143097,0.000143097
90,23732.5,0.8419,0.66197,1.2367,0.98301,0.96938,0.99072,0.8415,0.69333,0.45764,1.20088,0.000132098,0.000132098,0.000132098
91,24068,0.8222,0.65767,1.3363,0.97791,0.96151,0.98951,0.82818,0.72238,0.47214,1.21642,0.000121099,0.000121099,0.000121099
92,24368.5,0.80999,0.61851,1.35367,0.98017,0.9591,0.98976,0.81929,0.73031,0.48408,1.22551,0.0001101,0.0001101,0.0001101
93,24676.1,0.76876,0.54181,1.28234,0.98098,0.9577,0.98907,0.82403,0.74158,0.50652,1.21735,9.91012e-05,9.91012e-05,9.91012e-05
94,24963.1,0.72451,0.54961,1.24363,0.97143,0.95935,0.98884,0.82637,0.74167,0.49221,1.22099,8.81023e-05,8.81023e-05,8.81023e-05
95,25264.3,0.73945,0.55104,1.27645,0.98801,0.96371,0.99059,0.83589,0.70656,0.46689,1.20096,7.71034e-05,7.71034e-05,7.71034e-05
96,25580.1,0.72994,0.5183,1.27712,0.97886,0.95697,0.98932,0.83128,0.69263,0.46691,1.19298,6.61045e-05,6.61045e-05,6.61045e-05
97,26130.5,0.70063,0.49604,1.20375,0.98638,0.95144,0.98946,0.83033,0.70324,0.46579,1.19949,5.51056e-05,5.51056e-05,5.51056e-05
98,26441.3,0.71834,0.5067,1.26543,0.98435,0.96333,0.99011,0.83686,0.68349,0.45141,1.18618,4.41067e-05,4.41067e-05,4.41067e-05
99,26754.5,0.69766,0.50762,1.23662,0.98412,0.96615,0.99038,0.84039,0.67889,0.4474,1.17916,3.31078e-05,3.31078e-05,3.31078e-05
100,27426.3,0.67354,0.48202,1.22557,0.98409,0.96597,0.99045,0.84276,0.66706,0.44308,1.1698,2.21089e-05,2.21089e-05,2.21089e-05
